Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs
,,PHYSICAL,catalog,pezoneras-de-silicona,Pezoneras de silicona,,BU0426,Tamaño,Unitalla,,,,,,,,,,,5,,,2,/lenceria,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/lenceria/BU0426_1.jpeg https://github.com/uberboutique/ss/raw/main/lenceria/BU0426_2.jpeg https://github.com/uberboutique/ss/raw/main/lenceria/BU0426_3.jpeg
,,,,,,,BU0426a,Tamaño,-,,,,,,,,,,,5,,,0,,,,,,,,
,,PHYSICAL,catalog,short-de-mezclilla-con-doblez-no-elastizado,Short de mezclilla con doblez no elastizado,,BU0428,Tamaño,M,,,,,,,,,,,20,,,1,/partes-de-abajo,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU0428_1.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU0428_2.jpg
,,,,,,,BU0428a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,camisa-negra-con-estampado-floral,Camisa negra con estampado floral,,BU0442,Tamaño,S,,,,,,,,,,,20,,,1,"/tops, /nuevo",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/BU0442_1.jpg https://github.com/uberboutique/ss/raw/main/tops/BU0442_2.jpg https://github.com/uberboutique/ss/raw/main/tops/BU0442_3.jpg
,,,,,,,BU0442a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,cinturon-de-hebilla-dorada,Cinturón de hebilla dorada,,BU0473,Tamaño,Unitalla,,,,,,,,,,,10,,,2,/accesorios,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/accesorios/BU0473_1.JPG https://github.com/uberboutique/ss/raw/main/accesorios/BU0473_2.jpg https://github.com/uberboutique/ss/raw/main/accesorios/BU0473_3.jpg
,,,,,,,BU0473a,Tamaño,-,,,,,,,,,,,10,,,0,,,,,,,,
,,PHYSICAL,catalog,pantaloneta-negra-con-abertura,Pantaloneta negra con abertura,,BU0487,Tamaño,M,,,,,,,,,,,23,,,1,/partes-de-abajo,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU0487_1.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU0487_2.jpg
,,,,,,,BU0487,Tamaño,M,,,,,,,,,,,23,,,1,,,,,,,,
,,PHYSICAL,catalog,top-negro-corto-asimetrico,Top negro corto asimétrico,,BU05021,Tamaño,XS,,,,,,,,,,,10,,,2,/tops,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/BU05021_1.jpg https://github.com/uberboutique/ss/raw/main/tops/BU05021_2.jpg
,,,,,,,BU05021a,Tamaño,-,,,,,,,,,,,10,,,0,,,,,,,,
,,PHYSICAL,catalog,pantaloneta-con-cinturon,Pantaloneta con cinturón,,BU0505,Tamaño,M,,,,,,,,,,,30,28,Yes,2,"/partes-de-abajo, /ofertas",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU0505_1.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU0505_2.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU0505_3.jpg
,,,,,,,BU0505a,Tamaño,-,,,,,,,,,,,30,28,Yes,0,,,,,,,,
,,PHYSICAL,catalog,blusa-de-manga-larga-cruzada,Blusa de manga larga cruzada,,BU0514,Tamaño,S,,,,,,,,,,,20,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/BU0514_1.jpg
,,,,,,,BU0514a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,camisa-rayas-verde-extra-grande,Camisa rayas verde Extra Grande,,BU0518,Tamaño,XL,,,,,,,,,,,25,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/BU0518_1.jpg https://github.com/uberboutique/ss/raw/main/tops/BU0518_2.jpg https://github.com/uberboutique/ss/raw/main/tops/BU0518_3.jpg
,,,,,,,BU0518a,Tamaño,-,,,,,,,,,,,25,,,0,,,,,,,,
,,PHYSICAL,catalog,blusa-camisa-de-puno-largo,Blusa camisa de puño largo,,BU0527,Tamaño,L,,,,,,,,,,,25,,,1,/tops,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/BU0527_1.jpeg https://github.com/uberboutique/ss/raw/main/tops/BU0527_2.jpeg
,,,,,,,BU0527a,Tamaño,-,,,,,,,,,,,25,,,0,,,,,,,,
,,PHYSICAL,catalog,chaleco-de-traje-gris-talla-pequena-hm,Chaleco de traje gris talla pequeña H&M,,BU0536,Tamaño,S,,,,,,,,,,,30,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/BU0536_1.jpg https://github.com/uberboutique/ss/raw/main/tops/BU0536_2.jpg
,,,,,,,BU0536a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
,,PHYSICAL,catalog,conjunto-skort-top-floreado,Conjunto Skort & top Floreado,,BUI000,Tamaño,M,,,,,,,,,,,25,,,2,/conjuntos,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/conjuntos/BUI000_1.jpg https://github.com/uberboutique/ss/raw/main/conjuntos/BUI000_2.jpg https://github.com/uberboutique/ss/raw/main/conjuntos/BUI000_3.jpg
,,,,,,,BUI000a,Tamaño,-,,,,,,,,,,,25,,,0,,,,,,,,
,,PHYSICAL,catalog,leggings-negros-acanalados,Leggings negros acanalados,,BU0552,Tamaño,S,,,,,,,,,,,19,,,1,"/partes-de-abajo, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU0552_1.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/BU0552_2.jpg
,,,,,,,BU0552a,Tamaño,-,,,,,,,,,,,19,,,0,,,,,,,,
